idModule;IdCategory;SinceWhen
7754;149;2010-11-28
7755;59;2022-12-01
7756;12;2006-05-23
7757;31;2017-11-04
7758;154;2021-09-18
7759;112;2011-04-26
7760;74;2005-01-07
7761;123;2016-11-12
7762;43;2015-11-17
7763;98;2022-06-30
7764;153;2015-08-17
7765;74;2021-08-01
7766;133;2015-01-07
7767;67;2014-05-09
7768;137;2005-09-13
7769;76;2011-01-26
7770;83;2022-08-21
7771;2;2005-11-03
7772;19;2005-03-01
7773;30;2009-03-10
7774;153;2009-10-14
7775;18;2016-11-23
7776;5;2006-04-09
7777;6;2005-05-29
7778;66;2011-02-23
7779;62;2013-05-12
7780;80;2012-03-01
7781;27;2019-11-28
7782;17;2020-01-27
7783;4;2019-08-25
7784;5;2007-03-13
7785;91;2011-04-28
7786;132;2018-05-22
7787;143;2019-01-23
7788;138;2018-10-31
7789;14;2022-01-20
7790;87;2017-06-15
7791;47;2021-04-30
7792;24;2010-04-12
7793;125;2015-10-23
7794;101;2007-07-29
7795;122;2020-01-09
7796;103;2018-05-29
7797;82;2019-12-21
7798;92;2020-01-01
7799;15;2019-12-04
7800;146;2005-12-20
7801;135;2019-04-27
7802;41;2020-05-31
7803;127;2018-02-22
7804;83;2005-09-08
7805;63;2005-10-26
7806;12;2014-02-22
7807;111;2019-04-27
7808;58;2015-03-31
7809;46;2009-07-06
7810;127;2013-08-26
7811;96;2018-08-20
7812;109;2007-01-18
7813;75;2011-08-07
7814;105;2021-04-19
7815;50;2020-12-12
7816;21;2015-11-03
7817;126;2016-12-11
7818;141;2010-04-05
7819;141;2005-10-13
7820;40;2020-02-11
7821;117;2012-09-20
7822;22;2016-09-09
7823;74;2005-04-19
7824;113;2011-02-28
7825;116;2015-03-14
7826;80;2006-02-13
7827;151;2017-10-01
7828;126;2011-03-22
7829;30;2019-05-18
7830;67;2017-08-19
7831;71;2022-03-28
7832;103;2011-12-13
7833;132;2005-07-03
7834;52;2021-12-04
7835;118;2011-01-27
7836;7;2014-01-16
7837;67;2007-01-20
7838;8;2011-07-21
7839;148;2006-08-26
7840;82;2010-03-25
7841;41;2013-01-29
7842;143;2006-08-29
7843;95;2015-12-09
7844;96;2014-04-26
7845;12;2022-11-23
7846;52;2022-06-16
7847;49;2014-03-28
7848;19;2017-11-26
7849;84;2010-12-01
7850;44;2013-07-17
7851;40;2009-07-01
7852;75;2011-03-07
7853;58;2016-08-21
7854;125;2018-08-09
7855;5;2007-03-19
7856;121;2008-10-24
7857;130;2013-03-29
7858;35;2020-04-23
7859;120;2020-08-31
7860;13;2017-10-14
7861;41;2014-03-09
7862;43;2020-11-21
7863;36;2016-01-03
7864;123;2011-04-18
7865;94;2021-01-16
7866;65;2019-08-23
7867;137;2017-01-02
7868;41;2009-04-28
7869;95;2021-09-03
7870;27;2010-03-18
7871;38;2011-07-17
7872;102;2015-03-11
7873;3;2007-09-27
7874;13;2011-06-14
7875;17;2012-07-06
7876;99;2007-03-08
7877;152;2012-07-03
7878;44;2012-04-09
7879;78;2016-05-03
7880;88;2016-03-27
7881;141;2012-06-13
7882;20;2022-12-11
7883;10;2017-01-07
7884;104;2014-07-31
7885;143;2006-09-17
7886;33;2009-10-02
7887;49;2006-07-13
7888;114;2006-08-07
7889;57;2006-12-01
7890;4;2013-05-16
7891;3;2010-07-21
7892;133;2018-11-30
7893;16;2022-11-19
7894;85;2021-08-28
7895;105;2015-06-04
7896;85;2007-02-02
7897;66;2019-06-25
7898;89;2009-07-05
7899;74;2008-05-04
7900;63;2020-10-06
7901;132;2005-09-30
7902;22;2009-02-25
7903;89;2014-03-05
7904;10;2006-10-23
7905;69;2012-02-23
7906;47;2017-05-28
7907;70;2015-03-29
7908;12;2020-12-25
7909;3;2006-02-12
7910;138;2015-03-04
7911;3;2014-01-18
7912;29;2018-07-04
7913;58;2013-09-01
7914;99;2006-03-30
7915;66;2014-09-20
7916;121;2017-10-17
7917;13;2006-11-05
7918;24;2006-07-15
7919;9;2008-02-21
7920;77;2022-11-18
7921;86;2011-09-15
7922;97;2021-05-29
7923;82;2006-01-24
7924;151;2009-07-03
7925;127;2018-04-14
7926;100;2008-03-05
7927;91;2019-02-16
7928;24;2022-10-11
7929;81;2017-11-26
7930;16;2011-10-17
7931;133;2019-12-27
7932;73;2009-03-26
7933;39;2010-02-01
7934;32;2011-03-17
7935;128;2007-03-09
7936;7;2006-02-14
7937;41;2006-01-23
7938;36;2010-02-04
7939;42;2009-05-11
7940;145;2006-08-02
7941;61;2010-07-16
7942;14;2020-08-30
7943;116;2006-11-26
7944;78;2010-03-19
7945;10;2020-10-12
7946;23;2020-07-14
7947;46;2016-06-28
7948;25;2013-08-12
7949;8;2007-07-31
7950;41;2005-11-14
7951;148;2010-07-18
7952;6;2021-08-31
7953;49;2022-08-12
7954;101;2009-07-29
7955;107;2007-01-11
7956;149;2021-11-15
7957;101;2012-10-07
7958;22;2007-06-24
7959;39;2007-11-10
7960;17;2006-04-24
7961;44;2006-04-18
7962;87;2016-01-12
7963;115;2021-07-22
7964;58;2007-03-04
7965;60;2006-01-29
7966;37;2019-03-16
7967;66;2009-07-30
7968;51;2017-11-06
7969;122;2014-12-12
7970;34;2015-12-01
7971;124;2015-02-09
7972;121;2021-09-29
7973;50;2017-02-14
7974;113;2015-05-24
7975;106;2016-07-29
7976;58;2018-01-15
7977;104;2017-05-22
7978;79;2022-12-01
7979;79;2016-06-13
7980;23;2011-06-10
7981;4;2005-12-31
7982;64;2017-12-24
7983;118;2017-12-05
7984;49;2005-09-17
7985;34;2007-01-23
7986;133;2009-06-20
7987;148;2015-10-03
7988;139;2008-06-16
7989;47;2021-03-22
7990;83;2010-05-12
7991;8;2013-02-07
7992;143;2022-10-06
7993;52;2019-04-27
7994;49;2005-03-03
7995;11;2018-03-02
7996;41;2017-08-16
7997;87;2014-05-24
7998;42;2005-09-12
7999;148;2008-06-03
8000;46;2010-06-18
8001;105;2018-12-11
8002;61;2022-06-05
8003;117;2021-12-04
8004;134;2022-12-21
8005;103;2012-04-22
8006;116;2010-04-12
8007;98;2022-09-30
8008;56;2012-08-11
8009;53;2021-09-15
8010;149;2007-03-25
8011;75;2015-08-05
8012;26;2020-01-06
8013;58;2014-11-05
8014;24;2017-08-30
8015;40;2013-12-22
8016;44;2007-01-17
8017;154;2012-09-29
8018;16;2017-01-11
8019;53;2016-03-21
8020;91;2013-11-29
8021;18;2014-04-06
8022;65;2009-05-28
8023;18;2022-10-07
8024;79;2010-04-09
8025;140;2016-04-21
8026;103;2009-11-21
8027;26;2010-10-15
8028;66;2006-12-14
8029;57;2005-01-20
8030;46;2009-09-12
8031;75;2019-05-11
8032;151;2017-08-15
8033;111;2008-06-22
8034;104;2020-01-21
8035;131;2015-03-29
8036;85;2015-01-13
8037;74;2015-12-11
8038;97;2012-05-07
8039;77;2019-01-24
8040;1;2015-12-02
8041;66;2008-01-09
8042;120;2015-07-28
8043;47;2009-10-03
8044;36;2021-03-12
8045;152;2019-04-30
8046;23;2008-10-17
8047;128;2006-08-15
8048;117;2015-07-29
8049;67;2008-01-13
8050;112;2005-10-14
8051;2;2013-06-30
8052;115;2009-07-23
8053;53;2014-11-18
8054;123;2017-10-31
8055;9;2009-04-05
8056;20;2018-03-23
8057;60;2009-07-26
8058;141;2014-10-20
8059;73;2017-04-30
8060;127;2019-03-15
8061;145;2009-12-27
8062;39;2019-05-02
8063;124;2017-05-12
8064;12;2005-04-21
8065;80;2011-08-24
8066;10;2011-08-13
8067;7;2013-05-12
8068;81;2016-09-12
8069;86;2021-02-16
8070;131;2013-08-15
8071;78;2017-10-02
8072;3;2021-01-04
8073;59;2017-08-02
8074;75;2012-02-17
8075;110;2019-05-01
8076;69;2011-07-08
8077;120;2013-12-24
8078;52;2012-01-31
8079;76;2022-08-16
8080;58;2020-07-09
8081;142;2022-12-13
8082;8;2015-07-13
8083;146;2015-08-18
8084;84;2005-03-29
8085;52;2016-02-16
8086;31;2017-02-21
8087;76;2007-09-04
8088;59;2016-09-09
8089;17;2013-05-26
8090;1;2018-11-25
8091;49;2005-07-07
8092;72;2011-12-06
8093;100;2015-02-06
8094;110;2012-03-02
8095;70;2020-06-02
8096;141;2008-12-24
8097;30;2011-02-21
8098;108;2007-10-18
8099;59;2016-06-27
8100;9;2022-06-15
8101;139;2013-12-29
8102;53;2021-12-30
8103;56;2019-03-29
8104;83;2008-02-13
8105;72;2020-12-31
8106;61;2012-08-26
8107;14;2010-08-14
8108;98;2021-03-25
8109;146;2014-11-20
8110;98;2019-12-09
8111;1;2007-07-13
8112;62;2020-11-02
8113;83;2016-05-19
8114;14;2018-07-24
8115;6;2009-08-16
8116;129;2019-11-25
8117;143;2016-03-17
8118;79;2015-06-03
8119;55;2018-06-15
8120;152;2008-06-22
8121;105;2006-11-11
8122;135;2021-06-19
8123;33;2016-07-11
8124;3;2014-04-21
8125;90;2009-06-08
8126;144;2019-04-16
8127;153;2005-03-17
8128;16;2022-09-16
8129;17;2009-05-26
8130;68;2008-09-14
8131;51;2016-08-24
8132;83;2006-01-24
8133;32;2011-06-14
8134;135;2012-06-10
8135;15;2014-08-13
8136;98;2013-12-19
8137;54;2019-02-20
8138;57;2009-07-18
8139;131;2012-04-27
8140;133;2020-09-02
8141;123;2010-12-19
8142;40;2010-08-23
8143;52;2011-08-26
8144;120;2020-06-22
8145;77;2022-10-24
8146;95;2012-02-28
8147;77;2015-08-13
8148;20;2006-01-10
8149;1;2018-11-17
8150;113;2015-07-07
8151;14;2012-03-13
8152;34;2015-09-03
8153;147;2012-02-07
8154;80;2008-08-28
8155;112;2021-03-27
8156;143;2008-11-29
8157;43;2022-04-07
8158;111;2016-01-19
8159;72;2010-07-02
8160;68;2010-01-11
8161;117;2005-05-05
8162;25;2015-06-02
8163;27;2016-04-28
8164;89;2018-04-27
8165;1;2014-01-01
8166;141;2013-09-25
8167;111;2014-08-20
8168;21;2007-04-18
8169;30;2017-01-17
8170;5;2012-11-30
8171;53;2019-02-06
8172;119;2018-04-13
8173;21;2017-08-15
8174;70;2015-10-31
8175;60;2006-10-10
8176;17;2009-02-21
8177;146;2006-05-13
8178;147;2006-07-14
8179;54;2008-04-18
8180;105;2012-10-10
8181;85;2016-02-21
8182;125;2008-11-28
8183;30;2010-03-03
8184;66;2005-11-17
8185;128;2022-04-21
8186;67;2013-10-25
8187;136;2019-01-31
8188;23;2016-10-09
8189;89;2017-02-18
8190;86;2019-03-20
8191;135;2015-12-09
8192;131;2018-11-06
8193;98;2016-08-03
8194;115;2018-03-20
8195;2;2020-02-16
8196;110;2016-11-07
8197;11;2014-04-30
8198;75;2008-05-14
8199;108;2008-03-05
8200;152;2005-12-06
8201;10;2011-05-09
8202;69;2007-11-09
8203;112;2021-08-07
8204;38;2017-10-02
8205;142;2005-12-05
8206;18;2006-04-27
8207;16;2013-03-07
8208;83;2013-07-21
8209;86;2021-05-04
8210;48;2012-12-21
8211;23;2007-04-16
8212;58;2016-08-17
8213;49;2007-11-24
8214;127;2009-06-19
8215;151;2020-03-26
8216;74;2015-01-15
8217;91;2021-10-16
8218;130;2022-05-08
8219;38;2005-01-22
8220;116;2013-04-06
8221;55;2016-04-17
8222;6;2015-10-30
8223;34;2013-04-19
8224;21;2019-12-29
8225;38;2013-08-04
8226;96;2018-01-31
8227;5;2019-04-14
8228;91;2014-03-21
8229;139;2006-07-14
8230;129;2012-01-15
8231;76;2010-11-06
8232;59;2015-10-01
8233;114;2011-09-25
8234;110;2006-07-31
8235;14;2010-02-12
8236;45;2011-10-11
8237;46;2016-11-18
8238;79;2021-08-13
8239;140;2022-02-20
8240;89;2006-04-27
8241;17;2020-09-08
8242;94;2020-05-16
8243;38;2021-12-09
8244;43;2014-11-13
8245;21;2009-08-04
8246;66;2022-04-27
8247;111;2008-12-10
8248;61;2018-03-17
8249;92;2014-06-21
8250;39;2010-09-05
8251;47;2005-07-29
8252;123;2005-09-01
8253;41;2012-07-19
8254;102;2011-07-05
8255;85;2021-09-14
8256;23;2007-06-10
8257;154;2010-06-22
8258;83;2010-05-21
8259;59;2007-10-30
8260;10;2018-12-26
8261;131;2016-10-01
8262;34;2011-03-31
8263;39;2016-02-16
8264;120;2014-12-15
8265;77;2006-03-02
8266;62;2011-12-19
8267;101;2006-09-17
8268;66;2020-02-16
8269;79;2014-09-09
8270;58;2016-09-06
8271;133;2022-12-25
8272;64;2019-02-07
8273;63;2018-07-23
8274;17;2011-03-25
8275;78;2011-06-09
8276;111;2014-03-05
8277;144;2006-04-26
8278;14;2017-01-18
8279;78;2018-02-25
8280;16;2011-02-27
8281;84;2019-02-26
8282;109;2009-06-09
8283;83;2021-05-22
8284;92;2010-09-13
8285;96;2020-01-25
8286;46;2011-08-25
8287;40;2005-03-29
8288;103;2017-11-01
8289;65;2012-09-27
8290;24;2019-10-26
8291;81;2012-01-14
8292;79;2019-02-03
8293;43;2008-06-30
8294;85;2012-08-13
8295;33;2020-03-01
8296;25;2021-09-05
8297;80;2011-02-09
8298;140;2022-11-20
8299;60;2019-06-24
8300;85;2010-12-13
8301;138;2018-10-10
8302;19;2012-07-18
8303;118;2012-06-23
8304;71;2009-10-04
8305;113;2005-01-04
8306;146;2005-12-08
8307;68;2011-08-24
8308;30;2008-02-20
8309;132;2016-12-30
8310;60;2018-08-13
8311;9;2009-06-14
8312;97;2019-04-04
8313;46;2005-10-31
8314;127;2015-12-10
8315;110;2010-06-24
8316;116;2013-05-07
8317;72;2008-12-24
8318;25;2007-01-17
8319;68;2007-11-18
8320;40;2016-05-27
8321;15;2018-07-03
8322;118;2018-01-27
8323;132;2008-04-01
8324;76;2014-12-18
8325;121;2018-12-03
8326;94;2009-02-20
8327;88;2021-12-22
8328;99;2010-03-18
8329;141;2008-05-22
8330;139;2010-01-24
8331;153;2021-08-10
8332;45;2016-05-16
8333;116;2018-05-21
8334;134;2007-11-27
8335;102;2017-09-04
8336;106;2020-09-02
8337;1;2019-01-22
8338;2;2021-07-27
8339;15;2006-09-27
8340;33;2011-06-02
8341;47;2014-10-01
8342;51;2020-05-01
8343;121;2007-03-21
8344;106;2009-07-01
8345;145;2007-11-18
8346;13;2010-07-31
8347;149;2014-04-11
8348;66;2005-01-12
8349;84;2019-03-28
8350;64;2014-08-15
8351;145;2019-11-27
8352;121;2009-11-15
8353;39;2014-07-20
8354;139;2011-02-12
8355;15;2017-06-27
8356;152;2012-04-05
8357;11;2022-09-29
8358;19;2009-12-11
8359;107;2009-07-17
8360;39;2006-10-23
8361;68;2006-10-21
8362;17;2007-04-11
8363;26;2014-11-15
8364;13;2011-08-22
8365;106;2013-07-04
8366;84;2017-03-02
8367;122;2022-03-28
8368;74;2012-11-09
8369;62;2006-08-29
8370;118;2010-08-05
8371;83;2014-10-24
8372;26;2012-01-13
8373;40;2009-07-23
8374;71;2015-05-14
8375;154;2016-08-28
8376;43;2007-09-09
8377;14;2008-07-05
8378;44;2010-06-30
8379;139;2007-12-15
8380;57;2020-09-09
8381;112;2013-06-28
8382;134;2010-11-18
8383;38;2021-10-25
8384;73;2008-07-27
8385;146;2010-12-21
8386;89;2006-11-12
8387;122;2008-03-17
8388;5;2014-07-10
8389;55;2016-08-04
8390;69;2005-01-04
8391;144;2017-11-25
8392;73;2011-09-24
8393;28;2007-07-04
8394;3;2009-10-27
8395;117;2022-08-24
8396;103;2007-04-27
8397;52;2022-12-19
8398;131;2011-07-02
8399;117;2014-07-19
8400;69;2013-06-22
8401;51;2007-01-06
8402;18;2005-06-11
8403;15;2010-06-01
8404;129;2013-01-21
8405;66;2012-11-06
8406;131;2006-06-20
8407;89;2011-01-24
8408;27;2011-01-17
8409;81;2010-11-07
8410;126;2022-08-31
8411;37;2019-03-29
8412;73;2013-05-15
8413;61;2008-02-27
8414;96;2006-07-14
8415;42;2009-08-02
8416;49;2019-08-13
8417;43;2013-11-28
8418;125;2009-03-20
8419;115;2017-02-11
8420;145;2012-09-05
8421;118;2015-03-13
8422;77;2009-07-28
8423;25;2022-11-06
8424;93;2010-02-08
8425;136;2018-03-19
8426;40;2021-08-16
8427;152;2006-04-20
8428;72;2008-01-08
8429;105;2005-12-27
8430;57;2013-11-10
8431;5;2018-07-24
8432;141;2012-02-18
8433;15;2013-03-21
8434;121;2008-11-27
8435;118;2018-10-05
8436;144;2005-06-09
8437;114;2017-08-04
8438;95;2022-11-09
8439;105;2019-11-20
8440;72;2007-03-15
8441;92;2012-09-14
8442;101;2009-07-10
8443;36;2007-12-02
8444;44;2010-11-24
8445;32;2010-10-08
8446;49;2016-07-11
8447;5;2013-07-03
8448;24;2014-03-11
8449;56;2016-06-02
8450;109;2007-03-22
8451;28;2008-10-23
8452;144;2006-04-15
8453;31;2010-09-04
8454;32;2009-08-04
8455;139;2018-06-30
8456;111;2018-11-17
8457;143;2008-07-28
8458;84;2014-02-27
8459;94;2019-06-05
8460;89;2014-11-10
8461;92;2019-11-20
8462;124;2006-08-18
8463;40;2007-03-14
8464;56;2012-12-28
8465;79;2007-11-12
8466;67;2012-10-21
8467;110;2005-03-21
8468;95;2014-12-03
8469;87;2019-11-11
8470;53;2012-08-03
8471;24;2018-01-26
8472;1;2006-01-15
8473;4;2013-01-31
8474;83;2005-12-30
8475;49;2007-05-13
8476;126;2009-09-09
8477;144;2022-02-02
8478;11;2011-01-11
8479;129;2006-02-13
8480;54;2019-11-21
8481;31;2017-09-16
8482;83;2006-01-09
8483;16;2016-01-01
8484;72;2022-07-03
8485;5;2021-12-23
8486;34;2007-09-18
8487;27;2011-07-01
8488;23;2008-09-07
8489;114;2017-09-05
8490;132;2016-02-20
8491;119;2005-01-13
8492;62;2007-11-15
8493;69;2016-03-02
8494;22;2010-03-29
8495;73;2013-07-07
8496;148;2016-08-07
8497;49;2016-01-01
8498;15;2009-12-20
8499;58;2022-09-01
8500;45;2018-09-26
8501;120;2012-10-31
8502;100;2015-01-18
8503;115;2011-07-16
8504;119;2021-11-19
8505;10;2011-02-02
8506;50;2017-04-15
8507;49;2008-03-15
8508;47;2006-12-30
8509;48;2019-02-01
8510;93;2018-11-26
8511;4;2014-07-17
8512;95;2006-12-24
8513;112;2011-01-22
8514;40;2009-03-03
8515;106;2020-10-27
8516;126;2013-11-20
8517;119;2005-06-29
8518;112;2012-03-19
8519;125;2007-04-27
8520;125;2009-08-26
8521;72;2017-12-28
8522;98;2006-05-02
8523;105;2018-03-06
8524;64;2013-09-12
8525;96;2017-05-03
8526;89;2005-07-20
8527;125;2009-01-14
8528;86;2015-09-12
8529;133;2006-08-29
8530;103;2019-08-11
8531;135;2014-08-04
8532;35;2015-03-27
8533;42;2021-12-31
8534;110;2015-12-01
8535;84;2006-11-07
8536;153;2008-08-15
8537;122;2011-03-18
8538;67;2017-08-04
8539;139;2016-10-07
8540;88;2014-01-01
8541;91;2014-11-21
8542;88;2007-09-12
8543;54;2007-01-28
8544;89;2013-11-18
8545;148;2016-01-16
8546;143;2022-09-02
8547;83;2006-09-19
8548;122;2011-06-20
8549;37;2020-09-02
8550;115;2016-09-12
8551;110;2013-03-22
8552;121;2020-11-01
8553;22;2014-08-20
8554;135;2020-10-06
8555;29;2010-06-07
8556;60;2019-03-29
8557;8;2021-04-28
8558;82;2020-11-06
8559;42;2020-09-03
8560;131;2019-12-14
8561;146;2018-06-30
8562;106;2009-05-11
8563;125;2013-04-13
8564;77;2007-11-28
8565;28;2010-02-20
8566;83;2019-09-06
8567;145;2006-08-05
8568;136;2011-04-02
8569;93;2007-09-05
8570;133;2008-01-24
8571;58;2016-01-26
8572;104;2011-05-16
8573;77;2013-04-02
8574;6;2013-07-19
8575;3;2014-04-25
8576;109;2009-08-03
8577;1;2013-05-07
8578;73;2018-09-23
8579;18;2016-01-11
8580;146;2022-01-28
8581;130;2007-02-18
8582;1;2014-03-22
8583;33;2005-08-13
8584;74;2012-06-29
8585;90;2010-08-17
8586;18;2005-08-02
8587;41;2020-05-24
8588;95;2017-03-02
8589;124;2006-12-24
8590;28;2009-03-20
8591;36;2010-10-12
8592;81;2010-06-18
8593;4;2011-08-26
8594;52;2013-01-19
8595;122;2009-08-13
8596;80;2016-11-01
8597;51;2009-02-26
8598;13;2005-06-09
8599;89;2016-05-16
8600;3;2018-04-13
8601;61;2021-04-09
8602;58;2015-12-22
8603;81;2013-04-20
8604;108;2006-03-16
8605;27;2021-06-17
8606;78;2015-05-17
8607;99;2012-07-24
8608;101;2019-11-04
8609;96;2008-10-01
8610;112;2019-03-02
8611;56;2016-09-09
8612;41;2009-08-27
8613;99;2012-11-03
8614;35;2010-07-24
8615;114;2008-06-03
8616;63;2014-12-20
8617;61;2016-08-31
8618;9;2018-05-29
8619;117;2019-05-20
8620;141;2008-03-10
8621;70;2014-05-22
8622;129;2005-06-03
8623;8;2010-03-03
8624;58;2016-02-19
8625;47;2006-08-15
8626;111;2015-05-04
8627;74;2022-06-22
8628;23;2015-04-05
8629;96;2011-07-19
8630;75;2015-07-12
8631;116;2012-03-11
8632;23;2022-12-20
8633;7;2022-07-09
8634;130;2012-09-16
8635;48;2015-11-02
8636;132;2009-06-11
8637;104;2010-09-30
8638;2;2006-01-01
8639;41;2005-10-26
8640;43;2014-09-01
8641;30;2011-05-24
8642;52;2016-10-14
8643;112;2013-12-20
8644;7;2015-08-06
8645;133;2012-05-18
8646;134;2006-07-30
8647;94;2011-03-05
8648;129;2016-12-31
8649;2;2021-12-11
8650;30;2018-07-06
8651;149;2020-05-23
8652;11;2008-05-18
8653;117;2020-11-28
8654;35;2014-05-28
8655;47;2022-10-19
8656;150;2010-04-22
8657;102;2009-06-25
8658;60;2006-02-25
8659;18;2019-08-29
8660;128;2016-04-21
8661;106;2020-10-13
8662;122;2008-07-02
8663;139;2005-09-24
8664;28;2022-03-01
8665;5;2018-04-30
8666;132;2009-08-03
8667;130;2017-05-23
8668;132;2018-08-16
8669;7;2020-04-03
8670;77;2021-12-22
8671;30;2006-02-19
8672;67;2009-01-20
8673;91;2017-06-30
8674;111;2012-08-08
8675;50;2010-03-12
8676;108;2005-06-05
8677;52;2016-01-07
8678;12;2020-05-15
8679;39;2020-09-19
8680;134;2011-10-08
8681;102;2020-10-28
8682;154;2020-12-15
8683;23;2006-07-22
8684;73;2012-12-23
8685;7;2010-07-29
8686;113;2015-07-29
8687;137;2022-10-16
8688;39;2005-06-26
8689;109;2010-03-20
8690;29;2008-07-16
8691;152;2022-12-29
8692;100;2014-09-10
8693;58;2011-03-03
8694;153;2005-06-28
8695;40;2008-05-03
8696;128;2009-01-04
8697;87;2022-05-25
8698;45;2013-08-20
8699;9;2010-08-23
8700;1;2010-12-14
8701;15;2015-08-18
8702;69;2008-08-22
8703;92;2007-01-28
8704;84;2006-03-03
8705;3;2019-06-04
8706;50;2022-11-21
8707;114;2006-11-16
8708;145;2009-05-03
8709;140;2008-07-09
8710;153;2018-10-03
8711;41;2009-02-12
8712;31;2018-04-17
8713;129;2012-03-16
8714;82;2013-01-24
8715;87;2008-06-17
8716;71;2017-12-26
8717;85;2012-05-13
8718;109;2017-03-16
8719;1;2008-03-01
8720;2;2010-09-21
8721;60;2006-11-27
8722;43;2012-04-09
8723;12;2017-05-31
8724;22;2005-02-16
8725;26;2006-05-01
8726;49;2016-12-25
8727;123;2011-03-21
8728;3;2012-08-12
8729;58;2016-10-15
8730;2;2018-09-06
8731;99;2014-09-25
8732;108;2018-07-26
8733;118;2014-09-26
8734;106;2022-04-24
8735;123;2014-09-21
8736;37;2013-05-22
8737;80;2017-02-27
8738;52;2011-05-26
8739;25;2012-12-04
8740;79;2019-06-29
8741;53;2016-05-29
8742;44;2017-02-17
8743;27;2012-11-05
8744;152;2017-01-16
8745;80;2008-12-10
8746;59;2005-10-20
8747;105;2009-10-17
8748;26;2011-03-08
8749;138;2022-09-26
8750;3;2011-12-07
8751;137;2010-05-08
8752;75;2022-09-04
8753;42;2010-02-24
8754;30;2005-12-20
8755;114;2019-05-01
8756;109;2016-05-27
8757;140;2008-06-28
8758;151;2021-06-25
8759;50;2011-06-08
8760;122;2013-02-16
8761;91;2017-07-21
8762;57;2017-04-14
8763;28;2018-01-07
8764;128;2008-08-24
8765;109;2010-11-19
8766;96;2015-08-30
8767;23;2009-06-13
8768;83;2007-08-14
8769;12;2009-01-14
8770;62;2021-01-19
8771;58;2011-01-06
8772;91;2011-11-23
8773;24;2012-03-30
8774;14;2006-12-31
8775;101;2010-09-29
8776;62;2016-10-05
8777;127;2014-06-11
8778;24;2006-03-06
8779;136;2012-05-04
8780;27;2005-06-27
8781;102;2022-03-14
8782;51;2015-08-07
8783;71;2013-10-23
8784;63;2007-07-24
8785;80;2009-12-21
8786;2;2012-11-29
8787;119;2017-02-07
8788;25;2008-10-13
8789;47;2007-04-20
8790;82;2006-09-12
8791;29;2018-06-01
8792;56;2008-02-13
8793;4;2015-12-14
8794;90;2019-01-19
8795;83;2010-05-28
8796;47;2022-10-01
8797;78;2011-05-07
8798;2;2010-09-09
8799;6;2016-06-03
8800;3;2015-09-15
8801;36;2020-04-11
8802;41;2021-12-01
8803;123;2008-05-01
8804;64;2012-08-15
8805;27;2007-07-12
8806;24;2010-10-16
8807;73;2015-10-17
8808;42;2010-11-06
8809;39;2008-03-02
8810;62;2018-03-25
8811;146;2011-12-30
8812;69;2007-04-24
8813;107;2017-02-26
8814;66;2012-06-09
8815;141;2022-11-30
8816;8;2017-12-01
8817;46;2012-09-17
8818;144;2019-02-28
8819;122;2019-09-02
8820;152;2010-07-19
8821;21;2017-09-08
8822;35;2005-06-13
8823;1;2014-12-06
8824;10;2021-07-12
8825;54;2009-02-24
8826;38;2017-11-05
8827;99;2020-01-27
8828;110;2011-04-16
8829;65;2021-02-21
8830;15;2010-01-29
8831;15;2015-01-03
8832;61;2014-04-10
8833;67;2017-12-28
8834;24;2016-10-06
8835;99;2010-11-16
8836;14;2018-02-11
8837;64;2022-11-03
8838;119;2005-06-15
8839;143;2007-01-30
8840;3;2014-05-04
8841;111;2020-08-21
8842;55;2020-02-10
8843;48;2012-05-11
8844;7;2016-10-02
8845;110;2015-12-14
8846;70;2020-08-05
8847;141;2021-01-04
8848;7;2012-01-28
8849;2;2011-12-21
8850;6;2021-04-29
8851;99;2019-10-29
8852;1;2006-06-28
8853;78;2006-12-11
8854;59;2017-12-14
8855;57;2005-08-06
8856;121;2022-06-09
8857;7;2014-05-18
8858;78;2018-06-03
8859;23;2021-01-22
8860;25;2010-03-07
8861;125;2011-08-29
8862;151;2011-08-18
8863;139;2012-01-01
8864;129;2015-01-21
8865;26;2009-05-21
8866;144;2021-03-08
8867;76;2012-10-10
8868;21;2007-09-30
8869;25;2010-12-08
8870;48;2012-05-29
8871;34;2015-01-22
8872;122;2013-03-21
8873;20;2012-03-20
8874;60;2017-01-28
8875;101;2005-08-16
8876;80;2013-10-13
8877;153;2005-06-06
8878;73;2007-03-10
8879;31;2020-04-19
8880;114;2022-09-20
8881;107;2019-10-26
8882;28;2022-08-15
8883;63;2006-09-18
8884;46;2011-01-15
8885;111;2011-04-12
8886;126;2017-09-09
8887;73;2010-01-19
8888;100;2021-07-16
8889;92;2018-12-16
8890;150;2020-04-02
8891;124;2016-11-28
8892;151;2010-11-27
8893;113;2022-01-02
8894;5;2022-03-21
8895;21;2010-01-15
8896;32;2011-05-10
8897;58;2010-06-10
8898;102;2009-12-02
8899;36;2007-12-24
8900;95;2021-08-23
8901;63;2021-11-07
8902;152;2016-02-20
8903;136;2021-06-08
8904;26;2007-11-25
8905;87;2015-07-24
8906;133;2006-10-26
8907;147;2008-12-27
8908;83;2007-02-11
8909;126;2013-05-31
8910;61;2010-02-18
8911;71;2013-12-04
8912;63;2012-11-30
8913;143;2013-02-27
8914;111;2018-03-22
8915;10;2015-08-04
8916;118;2007-11-20
8917;150;2011-08-28
8918;8;2019-10-23
